,USA,RUS,JPN,IND,CHN,COL,MEX,UKR,BRA,PER,ITA,SWE,ESP,NLD,DEU,CHL,MYS,CAN,GBR,FRA,BEL,AUS,PAK,DNK,NZL,TZA,SSD,NER,UGA,ISL,GHA,NGA,STP,BLR,SOM,CRI,ZMB,DMA,SMR,MDV,SAU,UZB,TCD,CMR,KAZ,AND,VCT,KGZ,MNE,MRT,NAM,BIH,IRN,CHE,AZE,FJI,OMN,PRY,COG,TUN,SYR,BGD,POL,DZA,ISR,MCO,BHR,GUY,SLE,TTO,BRB,CIV,CPV,MLI,CAF,AFG,BWA,ARM,ZAF,PRT,ARG,MOZ,GNQ,MDA,PAN,EST,MMR,BFA,BGR,CUB,LVA,TGO,FIN,PHL,LAO,AUT,GTM,ZWE,TWN,BLZ,ERI,SDN,SVK,MAR,VEN,MWI,MUS,VNM,GMB,BOL,ALB,GAB,NOR,SRB,IDN,HRV,QAT,ETH,BHS,HUN,SYC,HND,GRC,GRD,LBY,BEN,KEN,JOR,NPL,KWT,ATG,MLT,TLS,RWA,HTI,BTN,MDG,JAM,KOR,GEO,BDI,URY,GIN,LTU,LBR,LBN,CZE,ARE,SVN,DJI,LKA,KHM,COD,DOM,CYP,PNG,BRN,SWZ,KNA,LUX,SUR,THA,LIE,GNB,LCA,SLV,MNG,EGY,AGO,IRL,ROU,KOS,TUR,SGP,SEN,ECU,NIC,MKD,YEM,IRQ
2020-07-13,3378093,732547,22086,906752,85117,150445,304435,55285,1890869,330123,243230,75826,255953,51308,200180,317657,8725,109965,291691,211825,62707,10251,253604,13238,1545,509,2148,1099,1029,1900,24988,33153,732,65114,3072,8036,1895,18,716,2762,235111,13591,880,15173,61755,858,35,11444,1287,5446,861,6981,259652,32946,24570,26,58179,2980,2028,1302,417,186894,38190,19689,41058,109,33476,300,1642,133,103,12872,1698,2412,4321,34541,399,32151,287796,46818,103265,1219,3071,19439,47173,2014,336,1036,7411,2428,1174,721,7295,57006,19,18948,29742,1034,451,37,232,10250,1902,15936,9707,2430,342,373,64,49250,3571,6026,8984,18639,76981,3775,104016,7766,113,4247,100,28579,3826,23,1512,1378,10294,1183,16945,55508,74,674,24,1378,6690,84,5080,759,13512,995,269,989,6141,1869,1010,2419,13238,55198,1849,4977,2646,165,8075,45506,1021,11,141,1389,17,4956,780,3220,85,1842,22,9978,243,83001,525,25638,32948,5118,214001,46283,8198,68459,2846,8197,1498,79735
2020-07-14,3445031,738787,22419,936181,85226,154277,311486,55931,1933791,333867,243344,76001,256619,51362,200456,319493,8729,110352,292931,211887,62781,10487,255769,13262,1547,509,2148,1099,1040,1905,24988,33616,732,65269,3076,8482,1895,18,716,2801,237803,14085,884,15173,63514,861,35,11444,1287,5518,864,6981,262173,33016,25113,26,59568,3074,2028,1306,439,190057,38457,20216,42662,109,34078,308,1651,133,103,13037,1722,2423,4356,34826,399,32490,298292,47051,106910,1268,3071,19708,48096,2015,337,1037,7645,2432,1174,731,7301,57545,19,19021,30872,1064,451,39,232,10316,1908,16097,10010,2497,342,373,64,50867,3667,6026,9001,18983,78572,3827,104533,7969,116,4258,100,29106,3883,23,1563,1378,10791,1198,17061,56174,74,674,24,1416,6727,84,5343,762,13551,999,269,997,6200,1870,1024,2451,13341,55573,1859,4979,2665,165,8135,46305,1022,11,141,1434,17,5056,801,3227,85,1842,22,10303,261,83930,541,25670,33585,5118,214993,46630,8243,69570,3147,8332,1516,81757
2020-07-15,3512943,745197,22869,968857,85246,159898,317635,56779,1973933,337751,243506,76492,257494,51471,200890,321205,8734,110713,293469,212614,62872,10810,257914,13293,1548,509,2153,1100,1043,1911,25430,34259,737,65443,3083,8986,1895,18,716,2831,240474,14581,885,15173,65188,862,35,12282,1287,5564,960,7411,264561,33148,25672,26,61247,3198,2222,1319,458,193590,38721,20770,44539,109,34560,313,1668,133,104,13403,1780,2433,4362,35026,399,33005,311049,47426,111146,1330,3071,20040,49243,2016,337,1038,7877,2438,1178,740,7296,58850,19,19154,32074,1089,451,39,232,10417,1927,16262,10428,2614,343,381,64,52218,3752,6121,9011,19334,80094,3953,104983,8181,119,4263,100,30036,3910,23,1589,1378,11252,1201,17177,56877,74,674,24,1435,6727,84,5605,763,13612,1004,269,1009,6276,1891,1038,2542,13475,55848,1878,4985,2671,166,8163,47671,1022,11,141,1489,17,5122,837,3232,85,1842,22,10645,261,84843,576,25683,34226,5237,215940,46878,8369,70329,3147,8530,1526,83867
2020-07-16,3588857,751612,23493,1003832,85314,165169,324041,57640,2017616,341586,243736,76877,258855,51572,201450,323698,8737,111160,294116,213183,63238,11233,257914,13325,1549,509,2171,1102,1051,1914,26125,34854,740,65623,3106,9546,1895,18,716,2899,243238,15066,886,16157,66895,877,35,12498,1287,5659,1032,7681,267061,33290,26165,26,62574,3342,2358,1327,477,196323,39054,21355,46478,109,35084,315,1678,133,104,13554,1894,2440,4373,35156,522,33559,324221,47765,114783,1383,3071,20264,50373,2016,339,1038,8144,2440,1179,749,7293,61266,19,19270,32939,1362,451,40,251,10527,1951,16545,10854,2712,343,381,78,54156,3851,6121,9015,19717,81668,4039,105477,8475,124,4279,108,30867,3939,23,1652,1463,11673,1206,17344,57668,74,674,24,1473,6831,86,6089,765,13672,1006,303,1026,6359,1897,1056,2599,13612,56129,1897,4993,2687,171,8199,48743,1023,11,141,1552,17,5285,904,3236,85,1902,23,10957,262,85771,607,25698,35003,5237,216873,47126,8481,71365,3147,8623,1552,86148
2020-07-17,3660990,758001,24090,1039084,85314,182140,331298,58466,2052234,345537,243967,77281,260255,51682,202045,326439,8755,111630,294803,214009,63499,11441,261917,13374,1550,509,2191,1102,1056,1916,26572,35454,741,65782,3106,9969,2810,18,716,2913,245851,15607,887,16157,68703,880,35,13101,1965,5710,1078,7908,269440,33382,26636,26,64193,3457,2633,1336,496,199357,39407,21948,48083,109,35473,320,1688,136,104,13696,1939,2467,4389,35315,522,34001,337594,48077,119301,1402,3071,20494,51408,2020,339,1045,8442,2444,1185,766,7301,63001,19,19439,33809,1420,451,40,251,10527,1965,16726,11191,2805,343,382,78,56102,3906,6315,9025,20109,83130,4137,105898,8803,129,4293,108,31745,3964,23,1704,1602,12062,1209,17445,58221,76,674,24,1485,6902,87,6467,768,13711,1010,310,1037,6430,1903,1070,2700,13742,56422,1916,5003,2697,171,8249,50113,1031,15,141,1619,17,5409,943,3239,86,1927,23,11207,287,86474,638,25730,35802,5472,217799,47453,8544,72444,3147,8786,1576,88171
2020-07-18,3725791,764215,24751,1077781,85314,190700,338913,59333,2077987,349500,244216,77281,260255,51809,202426,328846,8764,111976,295632,214174,63706,11802,263496,13374,1553,509,2191,1104,1062,1922,27060,36107,743,65953,3111,10551,2980,18,716,2930,248416,16186,889,16157,68703,880,38,24606,2072,5813,1203,8161,271606,33492,27133,26,65504,3629,2633,1348,496,202066,39746,22549,49531,109,36004,327,1701,137,104,13912,2014,2472,4485,35375,522,34462,350879,48390,122524,1435,3071,20794,52261,2021,340,1047,8638,2445,1189,774,7318,65304,19,19573,38042,1478,451,40,251,10527,1976,17015,11483,2810,343,382,93,58138,4008,6315,9028,20498,84882,4253,106308,9147,138,4315,108,32793,3983,23,1791,1602,12750,1214,17502,58904,76,675,24,1539,6948,87,6849,774,13745,1018,310,1044,6491,1910,1070,2775,13855,56711,1940,5003,2703,171,8324,51519,1031,16,141,1729,17,5483,1001,3246,87,1949,23,11508,287,87172,687,25750,36691,5617,218717,47655,8669,73382,3147,9026,1581,90220
2020-07-19,3787935,770311,25262,1118206,85314,197278,344224,60077,2101399,353590,244434,77281,260255,51955,202735,330930,8779,112231,296358,214178,63706,12069,265083,13377,1554,509,2200,1104,1065,1930,27667,36663,746,66095,3119,11114,2980,18,716,2966,250920,16752,889,16157,71838,880,44,27143,2188,5873,1247,8340,273788,33591,27521,27,66661,3721,2633,1374,496,204525,40104,23084,50547,109,36422,336,1711,137,105,14119,2045,2475,4485,35561,522,34877,364328,48636,126755,1491,3071,20980,53468,2021,341,1052,8733,2446,1192,778,7335,67456,19,19655,38677,1611,451,40,251,10762,1979,17236,11891,2907,343,383,93,59582,4090,6315,9028,20894,86521,4345,106648,9503,153,4333,108,33835,4007,23,1866,1602,13353,1218,17658,59204,76,677,24,1582,6975,89,7049,790,13771,1028,310,1054,6544,1928,1088,2859,13945,56922,1946,5011,2724,171,8403,52855,1037,16,141,1793,17,5605,1029,3249,87,1949,23,11846,287,87775,705,25760,37458,5735,219641,47912,8810,74013,3147,9153,1606,92530
2020-07-20,3847582,776212,25680,1155338,85314,204005,349396,60767,2124152,353590,244624,78048,264836,52142,203325,330930,8800,112982,296944,216089,64094,12428,266096,13466,1555,509,2211,1105,1069,1930,28430,37225,746,66213,3130,11534,3326,18,716,2999,253349,17149,889,16157,73468,884,50,27143,2188,5923,1344,8479,276202,33634,27890,27,68400,3748,2851,1381,522,207453,40383,23691,52434,109,36936,337,1711,137,106,14312,2071,2475,4548,35595,522,34981,373628,48771,130774,1507,3071,21115,54426,2021,341,1065,8929,2446,1192,783,7340,68898,19,19743,39039,1713,451,40,251,10992,1980,17562,12334,2992,343,384,112,60991,4171,6433,9034,21253,88214,4370,107037,10207,174,4339,108,34611,4012,23,1980,1602,13771,1223,17844,59763,76,677,24,1629,7053,90,7153,809,13816,1039,322,1064,6590,1942,1091,2905,14098,57193,1953,5020,2730,171,8443,53956,1038,19,141,1826,17,5639,1079,3250,87,1949,23,12207,287,88402,749,25766,38139,5877,220572,48035,8948,74620,3147,9249,1619,94693
2020-07-21,3913644,782040,26312,1193078,85314,211038,356255,61454,2171079,362087,244752,78166,266194,52307,203717,334683,8815,113487,297389,216684,64258,12894,267428,13506,1555,509,2211,1113,1072,1839,28989,37801,746,66348,3135,11811,3386,18,716,3044,255825,17881,889,16522,75153,884,50,28251,2381,5985,1366,8787,278827,33742,28242,27,69887,3817,2851,1389,540,210510,40782,24278,54440,111,37316,339,1727,139,106,14531,2107,2477,4561,35701,522,35254,381798,48898,136118,1536,3071,21442,55153,2022,341,1065,9254,2449,1193,790,7351,70764,19,19827,40229,1820,451,42,251,10992,2021,17742,12774,3045,343,401,112,62357,4290,6433,9053,21605,89869,4422,107430,11072,194,4347,108,35345,4048,23,2088,1602,14168,1113,17994,60434,76,677,24,1655,7063,92,7548,810,13879,1049,328,1096,6652,1944,1107,2980,14324,57498,1977,5027,2730,197,8534,54797,1038,27,141,1894,17,5725,1131,3255,87,1954,23,12582,287,89078,779,25802,39133,6045,221500,48434,8985,76217,3439,9412,1629,97159
2020-07-22,3983788,787890,27107,1238798,85906,218428,362274,62295,2237229,366550,245032,78504,267551,52475,204276,334683,8831,113836,297952,217605,64627,13305,269191,13554,1555,509,2211,1122,1075,1840,29672,38344,747,66521,3161,12361,3583,18,716,3103,258156,18379,889,16522,75153,889,52,30349,2472,6027,1402,9115,281413,33883,28633,27,71547,4000,2851,1394,561,213254,41162,24872,56484,112,37637,350,1731,141,106,14733,2154,2494,4574,35813,522,35693,394948,49150,141900,1557,3071,21798,55906,2025,343,1066,9584,2462,1197,806,7362,72269,19,19929,41135,2034,455,43,251,11127,2058,17962,13164,3302,343,408,146,64135,4358,6588,9059,22031,91751,4530,107871,11524,219,4366,108,36102,4077,23,2176,1690,14805,1120,18094,61185,76,679,24,1689,7100,92,8162,816,13938,1073,328,1117,6747,1946,1108,3104,14570,57734,2006,5030,2752,198,8626,56043,1040,30,141,1938,17,5854,1176,3261,87,1954,23,12975,287,89745,812,25819,40163,6286,222402,48744,9121,77257,3439,9547,1640,99865
2020-07-23,4051799,793720,28088,1288108,86045,226373,370712,63169,2294555,371096,245338,78763,270166,52640,204881,338759,8840,114494,298731,218841,64847,13595,270400,13594,1556,509,2239,1124,1079,1841,29672,38948,749,66688,3171,13129,3789,18,716,3120,260394,18986,915,16522,78486,889,52,31247,2569,6067,1522,9462,284034,34000,28980,27,72646,4113,2851,1406,584,216110,41580,25484,58474,114,37996,351,1752,141,106,15001,2190,2494,4590,36001,592,36162,408052,49379,148027,1582,3071,22105,56817,2027,343,1070,9853,2466,1203,828,7372,74390,19,20099,42192,2124,455,47,261,11237,2089,18264,13613,3302,343,412,170,65252,4466,6588,9085,22443,93657,4634,108244,11933,274,4380,107,36902,4110,23,2314,1694,15601,1131,18241,61872,76,680,24,1710,7146,92,8381,821,13979,1085,345,1141,6806,1956,1114,3260,14800,57988,2033,5031,2753,202,8720,57615,1040,31,141,2021,17,5952,1234,3269,87,1954,24,13377,288,90413,851,25826,41275,6467,223315,49098,9266,78148,3439,9669,1654,102226
2020-07-24,4126823,799499,28867,1337024,86202,233541,378285,64173,2351458,375961,245590,78997,272421,52837,205623,341304,8861,115208,299500,219932,65199,13950,271887,13642,1556,509,2258,1124,1089,1843,31057,39539,860,66846,3171,13669,3856,18,716,3175,262772,19360,915,16708,80226,897,52,31247,2665,6116,1618,9767,286523,34154,29312,27,73791,4224,3038,1425,608,218658,42038,26159,60304,116,38458,352,1765,142,108,15253,2220,2503,4593,36067,686,36613,421996,49692,153520,1590,3071,22483,57993,2028,346,1075,10123,2469,1205,839,7380,76444,20,20214,43283,2296,458,48,261,11302,2118,18834,14263,3453,344,415,216,66456,4570,6984,9092,22852,95418,4715,108638,12693,316,4398,107,37559,4135,23,2424,1694,16268,1146,18374,62625,82,686,24,1729,7167,92,8741,831,14092,1104,345,1166,6867,1982,1117,3407,15081,58249,2052,5039,2764,202,8767,59077,1045,32,141,2073,17,6056,1305,3279,87,1954,24,13792,288,91072,880,25845,42394,6680,224252,49375,9422,79049,3439,9797,1674,104711
2020-07-25,4193144,805332,29668,1385635,86381,240795,385036,65317,2398993,375961,245864,78997,272421,52984,206278,343592,8884,115554,300270,220016,65727,14403,273113,13643,1556,509,2258,1124,1103,1843,31851,39977,862,67002,3178,14600,4328,18,716,3252,264973,19952,915,16708,81720,897,52,32124,2747,6151,1687,9767,288839,34302,29633,27,74858,4328,3038,1443,627,221178,42622,26764,61416,116,38747,360,1768,147,108,15494,2258,2503,4598,36122,686,36996,434200,49955,158334,1616,3071,22828,58864,2033,348,1086,10312,2478,1206,853,7388,78412,20,20338,44492,2434,458,48,263,11302,2141,19645,14929,3453,344,417,277,68281,4637,6984,9111,22852,97286,4792,109036,13248,326,4424,107,38438,4166,23,2547,1694,16643,1154,18483,63309,82,686,24,1752,7197,92,8866,837,14150,1117,361,1174,6927,1996,1135,3582,15212,58562,2066,5039,2770,225,8801,60896,1047,39,141,2142,17,6189,1381,3282,87,1954,24,14221,288,91583,916,25869,43678,6917,225173,49888,9552,80036,3439,9934,1674,107573
2020-07-26,4250672,811073,30507,1435616,86570,240795,390516,66261,2421666,375961,246118,78997,272421,53005,206667,345790,8897,115851,301020,220020,66026,14935,273113,13665,1556,509,2262,1136,1115,1847,32969,40532,863,67132,3178,15229,4481,18,716,3302,266941,20531,915,16708,83122,897,52,32813,2799,6171,1775,9767,291172,34412,30050,27,76005,4444,3038,1452,650,223453,43065,27357,62458,116,39131,370,1783,147,110,15596,2307,2510,4599,36243,686,37317,445433,50164,162526,1669,3071,23034,60296,2034,350,1086,10427,2495,1219,868,7393,80448,20,20472,45053,2512,458,48,263,11385,2179,20278,15463,3640,344,420,277,69429,4763,6984,9117,23730,98778,4857,109305,13968,342,4435,107,39276,4193,23,2669,1770,17603,1168,18613,63773,82,700,24,1821,7260,95,9295,842,14175,1131,361,1192,7008,2003,1135,3750,15324,58913,2082,5050,2782,225,8831,62908,1053,62,141,2207,17,6272,1439,3291,87,1954,24,14630,288,92062,932,25881,44798,7137,226100,50369,9681,80694,3439,10086,1681,110032
2020-07-27,4306742,816680,31107,1480073,86783,257101,395489,67096,2449677,389717,246286,79395,278782,53424,207112,347923,8904,116477,301708,222508,66428,15303,274289,13775,1557,509,2305,1132,1128,1854,33624,41180,865,67251,3196,15841,4552,18,716,3369,268934,21209,922,17110,84648,907,52,33296,2893,6208,1843,10498,293606,34477,30446,27,77058,4548,3200,1455,674,226225,43402,27973,64506,116,39482,389,1783,148,110,15655,2328,2513,4599,36349,739,37390,452529,50299,167416,1701,3071,23154,61442,2034,350,1100,10621,2532,1219,874,7398,82040,20,20558,45309,2704,462,48,265,11424,2181,20887,15988,3664,344,431,326,71181,4880,7189,9132,24141,100303,4881,109597,14547,382,4448,107,39741,4227,23,2827,1770,17975,1176,18752,64379,86,701,24,1879,7297,99,9690,853,14203,1137,378,1202,7055,2014,1162,3882,15516,59177,2087,5059,2805,226,8844,64156,1057,62,141,2316,17,6321,1483,3295,87,1954,24,15035,289,92482,950,25892,45902,7413,227019,50838,9764,81161,3439,10213,1691,112585
2020-07-28,4370757,822060,32092,1483156,86990,267385,402697,68030,2503681,395005,246488,79494,280610,53647,207707,349800,8943,116838,302295,223072,66662,15582,275225,13811,1559,509,2305,1132,1135,1857,34406,41804,867,67366,3212,16344,5002,18,716,3506,270831,21699,926,17179,86192,907,52,33844,2949,6249,1917,10766,296273,34609,30858,27,77904,4674,3200,1468,694,229185,43904,28615,66631,117,39921,396,1786,153,110,15713,2354,2520,4599,36454,739,37629,459761,50410,173355,1720,3071,23521,62223,2038,351,1105,10871,2555,1220,896,7404,83673,20,20677,46451,2817,467,48,265,11496,2204,21387,16571,3709,344,446,326,72327,4997,7189,9150,24520,102051,4923,109880,15200,447,4456,114,40460,4279,23,3017,1770,18581,1182,19063,65149,86,708,24,1926,7315,99,10104,855,14251,1145,378,1218,7126,2022,1167,4023,15799,59546,2101,5068,2810,226,8873,64690,1060,63,141,2404,17,6375,1510,3297,88,1954,24,15446,291,92947,1000,25929,47053,7652,227982,51197,9805,82279,3672,10315,1703,115332
2020-07-29,4438831,827509,33362,1581963,87213,276055,408449,69078,2559132,400683,246776,79782,282641,53895,208546,351575,8956,117325,303063,224542,67335,16298,276288,13868,1560,509,2322,1132,1140,1861,35142,42208,868,67518,3212,16800,5249,18,716,3567,272590,22585,926,17255,87664,918,52,34592,3016,6273,1986,11127,298909,34802,31221,27,78569,4866,3200,1488,717,232194,44416,29229,68585,120,40311,398,1803,156,110,15813,2373,2521,4605,36557,804,37937,471123,50613,178996,1748,3071,23947,63269,2042,351,1105,11155,2588,1224,896,7414,85486,20,20850,47605,2879,467,48,265,11579,2245,22213,17158,3738,344,459,326,73534,5105,7352,9172,24892,104432,4993,110153,15810,484,4465,114,40944,4336,23,3222,1805,19125,1187,19273,65903,91,720,24,1963,7340,99,10317,856,14269,1155,387,1237,7183,2037,1167,4205,16093,59921,2115,5081,2810,226,8931,66182,1067,63,141,2551,17,6533,1607,3298,89,1954,24,15841,291,93356,1078,25942,48235,7846,228924,51531,9961,83193,3672,10503,1711,118300
2020-07-30,4507282,832993,34670,1634746,87489,286020,416179,70300,2617187,400683,247158,80100,285430,54249,209535,353536,8964,117740,303910,225936,68006,16903,277402,13964,1560,509,2322,1134,1147,1872,35142,42689,870,67665,3212,17290,5555,18,716,3719,274219,23271,935,17255,89078,922,52,35223,3016,6295,2052,11444,301530,35022,31560,27,79159,5207,3200,1514,738,234889,45031,29831,70372,120,40755,401,1818,164,110,15978,2418,2522,4605,36628,804,38196,482169,50868,185373,1808,3071,24343,64191,2051,353,1106,11420,2597,1228,908,7423,89374,20,20955,48826,3092,467,48,279,11579,2265,23259,17859,3858,344,509,403,75234,5197,7352,9208,25213,106336,5071,110460,16615,508,4484,114,41426,4401,24,3438,1805,19913,1191,19547,66529,91,814,24,1994,7371,101,10748,864,14305,1160,387,1243,7242,2056,1179,4334,16371,60223,2139,5081,2814,234,9010,67915,1080,63,141,2577,17,6616,1607,3304,89,1981,25,16230,291,93757,1109,26027,49591,8104,229891,51809,10106,84370,3672,10617,1726,121263
2020-07-31,4575707,838461,36256,1695988,87655,295508,424637,71404,2670451,407492,247537,80422,288522,54590,210399,355667,8976,118297,304793,227239,68751,17280,278305,14028,1562,509,2322,1134,1154,1885,35501,43151,871,67808,3212,17820,5963,18,716,3793,275905,24009,936,17255,90367,925,54,35805,3073,6310,2129,11876,304204,35232,31878,27,79159,5338,3200,1535,757,237661,45688,30394,71734,120,40982,413,1823,169,110,16047,2451,2535,4608,36628,804,38550,493183,51072,191302,1864,4821,24733,65256,2064,353,1106,11690,2608,1231,941,7432,93354,20,21130,49789,3169,467,48,279,11579,2292,24322,18574,4078,344,558,498,76789,5276,7352,9240,25552,108376,5139,110695,17530,574,4505,114,42014,4477,24,3621,1805,20636,1193,19771,66957,91,824,24,2022,7378,101,10868,878,14336,1168,387,1264,7308,2069,1181,4555,16574,60506,2156,5084,2815,239,9070,69649,1084,72,141,2648,17,6695,1650,3310,89,1981,25,16632,291,94078,1148,26065,50886,8330,230873,52205,10232,85355,3672,10754,1728,124609
2020-08-01,4635881,843890,37790,1750723,87827,306181,434193,72609,2711992,407492,247832,80422,288522,55021,211005,357658,8985,118523,305572,227301,69402,17895,278305,14028,1565,509,2352,1136,1176,1893,37014,43537,874,67946,3212,18187,6228,18,716,3949,277478,24783,936,17255,90367,925,54,36299,3198,6319,2224,11876,306752,35412,32157,27,79159,5485,3200,1552,780,239860,46346,30950,72359,120,41190,430,1823,173,122,16109,2480,2535,4614,36796,804,38841,503290,51310,196543,1907,4821,25113,66383,2072,353,1143,11836,2633,1238,958,7443,98232,20,21212,50979,3659,474,56,279,11644,2337,25015,19443,4186,344,590,498,78793,5396,7531,9253,25882,109936,5224,110911,17999,599,4526,114,42685,4587,24,3691,1805,21363,1208,20086,67448,91,845,24,2042,7412,102,11273,883,14366,1171,395,1278,7308,2087,1186,4730,16699,60760,2171,5084,2815,240,9084,71415,1114,91,141,2706,17,6793,1760,3312,89,1981,25,17050,293,94316,1164,26109,52111,8554,231869,52512,10284,86232,3672,10891,1730,126704
2020-08-02,4682291,849277,39121,1803695,87985,317651,439046,73761,2736058,428850,248070,80422,288522,55408,211220,359731,8999,118719,306319,227304,69849,18318,279699,14028,1567,509,2429,1147,1182,1907,37014,43841,874,68067,3220,18975,6347,18,716,4164,278835,25336,936,17255,96774,925,55,36719,3258,6323,2294,12296,309437,35550,32443,27,79159,5644,3200,1561,809,240746,46894,31465,73067,120,41536,474,1843,182,132,16182,2547,2541,4614,36796,804,39050,511485,51463,201919,1946,4821,25362,67453,2079,353,1143,11955,2646,1243,961,7453,103185,20,21304,51306,3921,475,57,279,11738,2344,25537,20206,4231,344,621,498,80153,5519,7531,9268,26193,111455,5260,111107,18706,648,4535,114,43197,4662,24,3837,1805,22053,1213,20332,67911,91,860,24,2062,7424,102,11528,894,14389,1177,395,1286,7317,2104,1189,4885,16800,60999,2180,5161,2823,240,9115,72243,1124,110,141,2775,17,6855,1849,3317,89,1981,25,17448,293,94483,1199,26162,53186,8799,232856,52825,10344,86232,3672,11054,1734,129151
2020-08-03,4728369,854641,40086,1855745,88099,327850,443813,74781,2756164,433100,248229,81012,297054,55786,212111,361493,9001,118945,307251,230665,70314,18730,280461,14235,1567,509,2429,1152,1195,1915,37812,44129,874,68166,3220,19402,6580,18,716,4293,280093,26066,936,17255,98641,937,55,37129,3301,6382,2406,12462,312035,35616,32684,27,79159,5724,3546,1565,847,242102,47469,31972,74867,121,41835,474,1848,182,132,16220,2583,2543,4614,36796,804,39102,516862,51569,206743,1973,4821,25482,68456,2080,355,1150,12159,2670,1246,976,7466,106330,20,21385,51542,4075,474,57,282,11738,2354,26196,20754,4272,344,652,498,81846,5620,7646,9334,26451,113134,5294,111322,19289,679,4544,114,43794,4737,24,4063,1805,22597,1218,20750,68299,92,874,24,2092,7468,103,11660,905,14423,1179,395,1291,7364,2114,1207,5062,17008,61163,2181,5240,2828,240,9133,73117,1150,111,141,2838,17,6864,1893,3320,89,1981,25,17843,293,94640,1280,26208,54009,9049,233851,53051,10386,87041,3672,11128,1734,131886
